:START_ID,:END_ID,:TYPE,weight,description
disease_822,symptom_004,PRESENTS_WITH,0.7,Ptosis presents with Pain
disease_895,symptom_004,PRESENTS_WITH,0.7,Coagulopathy presents with Pain
disease_900,symptom_004,PRESENTS_WITH,0.7,Ecchymosis presents with Pain
disease_902,symptom_004,PRESENTS_WITH,0.7,Enophthalmos presents with Pain
disease_903,symptom_004,PRESENTS_WITH,0.7,Hematoma presents with Pain
disease_904,symptom_004,PRESENTS_WITH,0.7,Orbital Hemorrhage presents with Pain
disease_016,symptom_020,PRESENTS_WITH,0.7,Orbital Fracture presents with Distortion
disease_173,symptom_020,PRESENTS_WITH,0.7,Increased Iop presents with Distortion
disease_351,symptom_020,PRESENTS_WITH,0.7,Occlusion presents with Distortion
disease_591,symptom_020,PRESENTS_WITH,0.7,Rarely presents with Distortion
disease_864,symptom_020,PRESENTS_WITH,0.7,Optic Neuropathy presents with Distortion
disease_865,symptom_020,PRESENTS_WITH,0.7,Neuropathy presents with Distortion
disease_903,symptom_020,PRESENTS_WITH,0.7,Hematoma presents with Distortion
disease_192,symptom_004,PRESENTS_WITH,0.7,Medications (E presents with Pain
disease_439,symptom_002,PRESENTS_WITH,0.7,Angle Closure Glaucoma presents with Discharge
disease_446,symptom_002,PRESENTS_WITH,0.7,Acute Angle Closure Glaucoma presents with Discharge
disease_791,symptom_002,PRESENTS_WITH,0.7,Primary presents with Discharge
disease_864,symptom_002,PRESENTS_WITH,0.7,Optic Neuropathy presents with Discharge
disease_865,symptom_002,PRESENTS_WITH,0.7,Neuropathy presents with Discharge
disease_028,symptom_002,PRESENTS_WITH,0.7,Bony Impingement presents with Discharge
disease_028,symptom_003,PRESENTS_WITH,0.7,Bony Impingement presents with Ache
disease_028,symptom_005,PRESENTS_WITH,0.7,Bony Impingement presents with Headache
disease_031,symptom_002,PRESENTS_WITH,0.7,Retinal Detachment presents with Discharge
disease_031,symptom_003,PRESENTS_WITH,0.7,Retinal Detachment presents with Ache
disease_031,symptom_005,PRESENTS_WITH,0.7,Retinal Detachment presents with Headache
disease_348,symptom_002,PRESENTS_WITH,0.7,Strabismus presents with Discharge
disease_348,symptom_003,PRESENTS_WITH,0.7,Strabismus presents with Ache
disease_348,symptom_005,PRESENTS_WITH,0.7,Strabismus presents with Headache
disease_350,symptom_002,PRESENTS_WITH,0.7,Media Opacity presents with Discharge
disease_350,symptom_003,PRESENTS_WITH,0.7,Media Opacity presents with Ache
disease_350,symptom_005,PRESENTS_WITH,0.7,Media Opacity presents with Headache
disease_595,symptom_002,PRESENTS_WITH,0.7,Amblyopia presents with Discharge
disease_595,symptom_005,PRESENTS_WITH,0.7,Amblyopia presents with Headache
disease_864,symptom_003,PRESENTS_WITH,0.7,Optic Neuropathy presents with Ache
disease_864,symptom_005,PRESENTS_WITH,0.7,Optic Neuropathy presents with Headache
disease_865,symptom_003,PRESENTS_WITH,0.7,Neuropathy presents with Ache
disease_865,symptom_005,PRESENTS_WITH,0.7,Neuropathy presents with Headache
disease_869,symptom_005,PRESENTS_WITH,0.7,Hyphema presents with Headache
disease_026,symptom_003,PRESENTS_WITH,0.7,Compressive Optic Neuropathy From Orbital Hemorrhage presents with Ache
disease_027,symptom_003,PRESENTS_WITH,0.7,Compressive Optic Neuropathy From Orbital Foreign Body presents with Ache
disease_029,symptom_003,PRESENTS_WITH,0.7,Optic Nerve Sheath Hematoma presents with Ache
disease_030,symptom_003,PRESENTS_WITH,0.7,Deceleration Injury presents with Ache
disease_182,symptom_003,PRESENTS_WITH,0.7,Traumatic presents with Ache
disease_791,symptom_003,PRESENTS_WITH,0.7,Primary presents with Ache
disease_903,symptom_003,PRESENTS_WITH,0.7,Hematoma presents with Ache
disease_904,symptom_003,PRESENTS_WITH,0.7,Orbital Hemorrhage presents with Ache
disease_014,symptom_002,PRESENTS_WITH,0.7,Orbital Cellulitis presents with Discharge
disease_014,symptom_014,PRESENTS_WITH,0.7,Orbital Cellulitis presents with Discomfort
disease_014,symptom_017,PRESENTS_WITH,0.7,Orbital Cellulitis presents with Decreased Vision
disease_014,symptom_019,PRESENTS_WITH,0.7,Orbital Cellulitis presents with Diplopia
disease_017,symptom_002,PRESENTS_WITH,0.7,Ruptured Globe presents with Discharge
disease_017,symptom_014,PRESENTS_WITH,0.7,Ruptured Globe presents with Discomfort
disease_017,symptom_017,PRESENTS_WITH,0.7,Ruptured Globe presents with Decreased Vision
disease_017,symptom_019,PRESENTS_WITH,0.7,Ruptured Globe presents with Diplopia
disease_191,symptom_002,PRESENTS_WITH,0.7,Infectious presents with Discharge
disease_191,symptom_014,PRESENTS_WITH,0.7,Infectious presents with Discomfort
disease_191,symptom_017,PRESENTS_WITH,0.7,Infectious presents with Decreased Vision
disease_191,symptom_019,PRESENTS_WITH,0.7,Infectious presents with Diplopia
disease_276,symptom_002,PRESENTS_WITH,0.7,Inflammatory presents with Discharge
disease_276,symptom_014,PRESENTS_WITH,0.7,Inflammatory presents with Discomfort
disease_276,symptom_017,PRESENTS_WITH,0.7,Inflammatory presents with Decreased Vision
disease_276,symptom_019,PRESENTS_WITH,0.7,Inflammatory presents with Diplopia
disease_348,symptom_014,PRESENTS_WITH,0.7,Strabismus presents with Discomfort
disease_348,symptom_017,PRESENTS_WITH,0.7,Strabismus presents with Decreased Vision
disease_348,symptom_019,PRESENTS_WITH,0.7,Strabismus presents with Diplopia
disease_821,symptom_002,PRESENTS_WITH,0.7,Proptosis presents with Discharge
disease_821,symptom_014,PRESENTS_WITH,0.7,Proptosis presents with Discomfort
disease_821,symptom_017,PRESENTS_WITH,0.7,Proptosis presents with Decreased Vision
disease_821,symptom_019,PRESENTS_WITH,0.7,Proptosis presents with Diplopia
disease_822,symptom_002,PRESENTS_WITH,0.7,Ptosis presents with Discharge
disease_822,symptom_014,PRESENTS_WITH,0.7,Ptosis presents with Discomfort
disease_822,symptom_017,PRESENTS_WITH,0.7,Ptosis presents with Decreased Vision
disease_822,symptom_019,PRESENTS_WITH,0.7,Ptosis presents with Diplopia
disease_823,symptom_002,PRESENTS_WITH,0.7,Chemosis presents with Discharge
disease_823,symptom_014,PRESENTS_WITH,0.7,Chemosis presents with Discomfort
disease_823,symptom_017,PRESENTS_WITH,0.7,Chemosis presents with Decreased Vision
disease_835,symptom_002,PRESENTS_WITH,0.7,Cellulitis presents with Discharge
disease_835,symptom_014,PRESENTS_WITH,0.7,Cellulitis presents with Discomfort
disease_835,symptom_017,PRESENTS_WITH,0.7,Cellulitis presents with Decreased Vision
disease_835,symptom_019,PRESENTS_WITH,0.7,Cellulitis presents with Diplopia
disease_864,symptom_014,PRESENTS_WITH,0.7,Optic Neuropathy presents with Discomfort
disease_864,symptom_017,PRESENTS_WITH,0.7,Optic Neuropathy presents with Decreased Vision
disease_864,symptom_019,PRESENTS_WITH,0.7,Optic Neuropathy presents with Diplopia
disease_865,symptom_014,PRESENTS_WITH,0.7,Neuropathy presents with Discomfort
disease_865,symptom_017,PRESENTS_WITH,0.7,Neuropathy presents with Decreased Vision
disease_865,symptom_019,PRESENTS_WITH,0.7,Neuropathy presents with Diplopia
disease_880,symptom_002,PRESENTS_WITH,0.7,Amaurosis presents with Discharge
disease_880,symptom_014,PRESENTS_WITH,0.7,Amaurosis presents with Discomfort
disease_880,symptom_017,PRESENTS_WITH,0.7,Amaurosis presents with Decreased Vision
disease_880,symptom_019,PRESENTS_WITH,0.7,Amaurosis presents with Diplopia
disease_901,symptom_002,PRESENTS_WITH,0.7,Fibrosis presents with Discharge
disease_901,symptom_014,PRESENTS_WITH,0.7,Fibrosis presents with Discomfort
disease_901,symptom_017,PRESENTS_WITH,0.7,Fibrosis presents with Decreased Vision
disease_064,symptom_023,PRESENTS_WITH,0.7,Trauma presents with Ocular Pain
disease_364,symptom_019,PRESENTS_WITH,0.7,Chemical presents with Diplopia
disease_891,symptom_019,PRESENTS_WITH,0.7,Chemical Burn presents with Diplopia
disease_892,symptom_019,PRESENTS_WITH,0.7,Corneal Laceration presents with Diplopia
disease_893,symptom_019,PRESENTS_WITH,0.7,Penetrating Trauma presents with Diplopia
disease_038,symptom_017,PRESENTS_WITH,0.7,Choroidal Rupture presents with Decreased Vision
disease_039,symptom_017,PRESENTS_WITH,0.7,Optic Nerve Avulsion presents with Decreased Vision
disease_182,symptom_017,PRESENTS_WITH,0.7,Traumatic presents with Decreased Vision
disease_665,symptom_017,PRESENTS_WITH,0.7,Retinal Break presents with Decreased Vision
disease_843,symptom_017,PRESENTS_WITH,0.7,Subconjunctival Hemorrhage presents with Decreased Vision
disease_889,symptom_017,PRESENTS_WITH,0.7,Prognosis presents with Decreased Vision
disease_032,symptom_006,PRESENTS_WITH,0.7,Retinal Artery Occlusion presents with Spots
disease_040,symptom_006,PRESENTS_WITH,0.7,Pseudo–Purtscher Retinopathy presents with Spots
disease_041,symptom_006,PRESENTS_WITH,0.7,Central Retinal Vein Occlusion presents with Spots
disease_042,symptom_006,PRESENTS_WITH,0.7,Central Retinal Artery Occlusion presents with Spots
disease_351,symptom_006,PRESENTS_WITH,0.7,Occlusion presents with Spots
disease_623,symptom_006,PRESENTS_WITH,0.7,Retinal Vein Occlusion presents with Spots
disease_625,symptom_006,PRESENTS_WITH,0.7,Collagen Vascular Disease presents with Spots
disease_684,symptom_006,PRESENTS_WITH,0.7,Hypertension presents with Spots
disease_909,symptom_006,PRESENTS_WITH,0.7,Pancreatitis presents with Spots
disease_048,symptom_002,PRESENTS_WITH,0.7,Contact Lens–Related Disorder (E presents with Discharge
disease_048,symptom_024,PRESENTS_WITH,0.7,Contact Lens–Related Disorder (E presents with Crusting
disease_049,symptom_002,PRESENTS_WITH,0.7,Foreign Body Under The Upper Eyelid presents with Discharge
disease_049,symptom_024,PRESENTS_WITH,0.7,Foreign Body Under The Upper Eyelid presents with Crusting
disease_050,symptom_002,PRESENTS_WITH,0.7,Floppy Eyelid Syndrome presents with Discharge
disease_050,symptom_024,PRESENTS_WITH,0.7,Floppy Eyelid Syndrome presents with Crusting
disease_051,symptom_002,PRESENTS_WITH,0.7,Superior Limbic Keratoconjunctivitis (Slk) presents with Discharge
disease_051,symptom_024,PRESENTS_WITH,0.7,Superior Limbic Keratoconjunctivitis (Slk) presents with Crusting
disease_052,symptom_002,PRESENTS_WITH,0.7,Vernal Conjunctivitis presents with Discharge
disease_052,symptom_024,PRESENTS_WITH,0.7,Vernal Conjunctivitis presents with Crusting
disease_054,symptom_024,PRESENTS_WITH,0.7,Dry Eye Syndrome presents with Crusting
disease_055,symptom_002,PRESENTS_WITH,0.7,Neurotrophic Keratopathy presents with Discharge
disease_055,symptom_024,PRESENTS_WITH,0.7,Neurotrophic Keratopathy presents with Crusting
disease_056,symptom_002,PRESENTS_WITH,0.7,Ultraviolet Burn/Photokeratopathy presents with Discharge
disease_056,symptom_024,PRESENTS_WITH,0.7,Ultraviolet Burn/Photokeratopathy presents with Crusting
disease_058,symptom_002,PRESENTS_WITH,0.7,Blepharitis presents with Discharge
disease_058,symptom_024,PRESENTS_WITH,0.7,Blepharitis presents with Crusting
disease_059,symptom_002,PRESENTS_WITH,0.7,Exposure Keratopathy presents with Discharge
disease_059,symptom_024,PRESENTS_WITH,0.7,Exposure Keratopathy presents with Crusting
disease_060,symptom_002,PRESENTS_WITH,0.7,Topical Drug Toxicity (E presents with Discharge
disease_060,symptom_024,PRESENTS_WITH,0.7,Topical Drug Toxicity (E presents with Crusting
disease_061,symptom_002,PRESENTS_WITH,0.7,Conjunctivitis presents with Discharge
disease_061,symptom_024,PRESENTS_WITH,0.7,Conjunctivitis presents with Crusting
disease_062,symptom_002,PRESENTS_WITH,0.7,Trichiasis/Distichiasis presents with Discharge
disease_062,symptom_024,PRESENTS_WITH,0.7,Trichiasis/Distichiasis presents with Crusting
disease_063,symptom_002,PRESENTS_WITH,0.7,Entropion Or Ectropion presents with Discharge
disease_063,symptom_024,PRESENTS_WITH,0.7,Entropion Or Ectropion presents with Crusting
disease_064,symptom_024,PRESENTS_WITH,0.7,Trauma presents with Crusting
disease_065,symptom_002,PRESENTS_WITH,0.7,Mild Chemical Injury presents with Discharge
disease_065,symptom_024,PRESENTS_WITH,0.7,Mild Chemical Injury presents with Crusting
disease_066,symptom_002,PRESENTS_WITH,0.7,Thygeson Superficial Punctate Keratitis presents with Discharge
disease_066,symptom_024,PRESENTS_WITH,0.7,Thygeson Superficial Punctate Keratitis presents with Crusting
disease_144,symptom_002,PRESENTS_WITH,0.7,Giant Papillary Conjunctivitis presents with Discharge
disease_144,symptom_024,PRESENTS_WITH,0.7,Giant Papillary Conjunctivitis presents with Crusting
disease_147,symptom_002,PRESENTS_WITH,0.7,Tight Lens Syndrome presents with Discharge
disease_147,symptom_024,PRESENTS_WITH,0.7,Tight Lens Syndrome presents with Crusting
disease_190,symptom_002,PRESENTS_WITH,0.7,Contact Lens-Related presents with Discharge
disease_190,symptom_024,PRESENTS_WITH,0.7,Contact Lens-Related presents with Crusting
disease_221,symptom_002,PRESENTS_WITH,0.7,Entropion presents with Discharge
disease_221,symptom_024,PRESENTS_WITH,0.7,Entropion presents with Crusting
disease_223,symptom_002,PRESENTS_WITH,0.7,Distichiasis presents with Discharge
disease_223,symptom_024,PRESENTS_WITH,0.7,Distichiasis presents with Crusting
disease_225,symptom_002,PRESENTS_WITH,0.7,Superior Limbic Keratoconjunctivitis presents with Discharge
disease_225,symptom_024,PRESENTS_WITH,0.7,Superior Limbic Keratoconjunctivitis presents with Crusting
disease_227,symptom_002,PRESENTS_WITH,0.7,Ectropion presents with Discharge
disease_227,symptom_024,PRESENTS_WITH,0.7,Ectropion presents with Crusting
disease_364,symptom_002,PRESENTS_WITH,0.7,Chemical presents with Discharge
disease_364,symptom_024,PRESENTS_WITH,0.7,Chemical presents with Crusting
disease_567,symptom_002,PRESENTS_WITH,0.7,Toxic presents with Discharge
disease_567,symptom_024,PRESENTS_WITH,0.7,Toxic presents with Crusting
disease_819,symptom_024,PRESENTS_WITH,0.7,Dry Eye presents with Crusting
disease_825,symptom_002,PRESENTS_WITH,0.7,Trichiasis presents with Discharge
disease_825,symptom_024,PRESENTS_WITH,0.7,Trichiasis presents with Crusting
disease_828,symptom_024,PRESENTS_WITH,0.7,Keratopathy presents with Crusting
disease_839,symptom_002,PRESENTS_WITH,0.7,Keratoconjunctivitis presents with Discharge
disease_839,symptom_024,PRESENTS_WITH,0.7,Keratoconjunctivitis presents with Crusting
disease_845,symptom_024,PRESENTS_WITH,0.7,Keratitis presents with Crusting
disease_846,symptom_002,PRESENTS_WITH,0.7,Meibomitis presents with Discharge
disease_846,symptom_024,PRESENTS_WITH,0.7,Meibomitis presents with Crusting
disease_891,symptom_002,PRESENTS_WITH,0.7,Chemical Burn presents with Discharge
disease_891,symptom_024,PRESENTS_WITH,0.7,Chemical Burn presents with Crusting
disease_910,symptom_002,PRESENTS_WITH,0.7,Corneal Ulcer presents with Discharge
disease_910,symptom_024,PRESENTS_WITH,0.7,Corneal Ulcer presents with Crusting
disease_099,symptom_002,PRESENTS_WITH,0.7,Contact Lens Wear presents with Discharge
disease_099,symptom_009,PRESENTS_WITH,0.7,Contact Lens Wear presents with Photophobia
disease_890,symptom_009,PRESENTS_WITH,0.7,Corneal Abrasion presents with Photophobia
disease_890,symptom_013,PRESENTS_WITH,0.7,Corneal Abrasion presents with Foreign Body Sensation
disease_890,symptom_023,PRESENTS_WITH,0.7,Corneal Abrasion presents with Ocular Pain
disease_058,symptom_012,PRESENTS_WITH,0.7,Blepharitis presents with Tearing
disease_072,symptom_012,PRESENTS_WITH,0.7,Idiopathic presents with Tearing
disease_073,symptom_012,PRESENTS_WITH,0.7,Evaporative presents with Tearing
disease_074,symptom_012,PRESENTS_WITH,0.7,Aqueous Deficient presents with Tearing
disease_075,symptom_012,PRESENTS_WITH,0.7,Combination presents with Tearing
disease_076,symptom_012,PRESENTS_WITH,0.7,Lifestyle Related presents with Tearing
disease_077,symptom_012,PRESENTS_WITH,0.7,Connective Tissue Diseases (E presents with Tearing
disease_078,symptom_012,PRESENTS_WITH,0.7,Conjunctival Scarring (E presents with Tearing
disease_079,symptom_012,PRESENTS_WITH,0.7,Drugs (E presents with Tearing
disease_080,symptom_012,PRESENTS_WITH,0.7,Infiltration Of The Lacrimal Glands (E presents with Tearing
disease_081,symptom_012,PRESENTS_WITH,0.7,Postradiation Fibrosis Of The Lacrimal Glands presents with Tearing
disease_082,symptom_012,PRESENTS_WITH,0.7,Vitamin A Deficiency presents with Tearing
disease_083,symptom_012,PRESENTS_WITH,0.7,After Cataract Surgery Or Corneal Refractive Surgery Such As Limbal Relaxing Incisions presents with Tearing
disease_330,symptom_012,PRESENTS_WITH,0.7,Sarcoidosis presents with Tearing
disease_364,symptom_012,PRESENTS_WITH,0.7,Chemical presents with Tearing
disease_645,symptom_012,PRESENTS_WITH,0.7,Drugs presents with Tearing
disease_702,symptom_012,PRESENTS_WITH,0.7,Tumor presents with Tearing
disease_792,symptom_012,PRESENTS_WITH,0.7,Secondary presents with Tearing
disease_830,symptom_012,PRESENTS_WITH,0.7,Cataract presents with Tearing
disease_858,symptom_012,PRESENTS_WITH,0.7,Trachoma presents with Tearing
disease_874,symptom_012,PRESENTS_WITH,0.7,Granuloma presents with Tearing
disease_891,symptom_012,PRESENTS_WITH,0.7,Chemical Burn presents with Tearing
disease_901,symptom_012,PRESENTS_WITH,0.7,Fibrosis presents with Tearing
disease_913,symptom_012,PRESENTS_WITH,0.7,Granulomatosis presents with Tearing
disease_914,symptom_012,PRESENTS_WITH,0.7,Polyangiitis presents with Tearing
disease_915,symptom_012,PRESENTS_WITH,0.7,Arthritis presents with Tearing
disease_938,symptom_012,PRESENTS_WITH,0.7,Angiitis presents with Tearing
disease_074,symptom_025,PRESENTS_WITH,0.7,Aqueous Deficient presents with Dryness
disease_819,symptom_012,PRESENTS_WITH,0.7,Dry Eye presents with Tearing
disease_819,symptom_025,PRESENTS_WITH,0.7,Dry Eye presents with Dryness
disease_058,symptom_011,PRESENTS_WITH,0.7,Blepharitis presents with Blurred Vision
disease_276,symptom_011,PRESENTS_WITH,0.7,Inflammatory presents with Blurred Vision
disease_351,symptom_011,PRESENTS_WITH,0.7,Occlusion presents with Blurred Vision
disease_792,symptom_011,PRESENTS_WITH,0.7,Secondary presents with Blurred Vision
disease_819,symptom_011,PRESENTS_WITH,0.7,Dry Eye presents with Blurred Vision
disease_059,symptom_004,PRESENTS_WITH,0.7,Exposure Keratopathy presents with Pain
disease_330,symptom_025,PRESENTS_WITH,0.7,Sarcoidosis presents with Dryness
disease_330,symptom_027,PRESENTS_WITH,0.7,Sarcoidosis presents with Dry Eyes
disease_819,symptom_027,PRESENTS_WITH,0.7,Dry Eye presents with Dry Eyes
disease_915,symptom_025,PRESENTS_WITH,0.7,Arthritis presents with Dryness
disease_915,symptom_027,PRESENTS_WITH,0.7,Arthritis presents with Dry Eyes
disease_054,symptom_025,PRESENTS_WITH,0.7,Dry Eye Syndrome presents with Dryness
disease_055,symptom_025,PRESENTS_WITH,0.7,Neurotrophic Keratopathy presents with Dryness
